entity_type,request_path,target_path,store_id,redirect_type
custom,1002398-band-orchestra/b3020-orchestral-accessories/b3020i-strings/b3020i13-violin/daddario-prelude-j810-medium-4-4-violin-string-set,/,1,301
custom,music-books-resources/band-orchestra-jazz-music/band-orchestra-methods-instruction/melodious-and-progressive-studies-for-flute-book-2-816350,/music-books/,1,301
custom,s/university-of-st-thomas?aff=5127,/summer-workshops/university-of-st-thomas-kodaly/,1,301
custom,p/vandoren-5jb-bb-clarinet-mouthpiece-451988/index.php,/p/vandoren-5jb-bb-clarinet-mouthpiece-451988/,1,301
custom,kids-movement/kids-bells-glockenspiels/kids-glockenspiels/hohner-kids-hmx2007-turtle-xylophone-203296/index.php,/kids-movement/kids-bells-glockenspiels/kids-glockenspiels/hohner-kids-hmx2007-turtle-xylophone-203296/,1,301
custom,summer-workshops/indiana-university,/summer-workshops/indiana-university-kodaly/,1,301
custom,1002410-print-music-books/m1010-choral-vocal-music/m1010c-performance-music/lake-isle-of-innisfree-ssa,/,1,301
custom,p/kaces-kgb-20-acoustic-dreadnought-guitar-gig-bag.htm,/,1,301
custom,wishlist-main.aspx?dept=1263&prod=1372,/,1,301
custom,quick-view.aspx?prod=2147,/,1,301
custom,p/vic-firth-signature-sbr-buddy-rich-hickory-wood-tip.htm,/,1,301
custom,p/kala-mk-b-makala-baritone-ukulele-303688,/kala-mk-b-makala-baritone-ukulele-303688,1,301
custom,garage-sale-wm-2021/garage-sale-50-59-off,/home,1,301
custom,1002410-print-music-books/m1110-percussion-music/m1110a-methods/m1110a10-snare-drum/standard-of-excellence-enhanced-book-1.htm,/,1,301
custom,drums-percussion/percussion-accessories/index.php,/,1,301
custom,staging/new-harmony-renaissance-recorders,/featured/new-harmony-r-series-recorders/,1,301
custom,specials/deals-archive/1118502/classical-guitars,,1,301
custom,digital-pianos-keyboards/keyboard-accessories/pedals/brand-name=yamaha/,/digital-pianos-keyboards/keyboard-accessories/keyboard-pedals/,1,301
custom,1002401-games-teaching-aids/g3050-classroom-furniture-equipment/g3050c-staging/wenger-stage-boxes.htm,/,1,301
custom,quick-view.aspx?prod=1196,/,1,301
custom,other-wind-instruments/brand-name=nuvo-instrumental,/b/nuvo-instrumental/,1,301
custom,1002410-print-music-books/m1025-children-s-books/m1025e-illustrated-songs/a-youre-adorable.htm,/children-s-literature/,1,301
